日付,基準価額
20220422,16746
20220425,16498
20220426,15953
20220427,15848
20220428,16080
20220502,16525
20220506,16360
20220509,16035
20220510,15674
20220511,15633
20220512,15580
20220513,15244
20220516,15587
20220517,15443
20220518,15802
20220519,15584
20220520,15421
20220523,15684
20220524,15756
20220525,15510
20220526,15610
20220527,15673
20220530,15916
20220531,16197
20220601,16448
20220602,16435
20220603,16419
20220606,16476
20220607,16720
20220608,16710
20220609,16968
20220610,16823
20220613,16674
20220614,16064
20220615,16195
20220616,16303
20220617,15866
20220620,15981
20220621,15953
20220622,16360
20220623,16012
20220624,15901
20220627,16034
20220628,16344
20220629,16427
20220630,16384
20220701,16132
20220704,15906
20220705,16013
20220706,15854
20220707,15726
20220708,15997
20220711,16132
20220712,15885
20220713,15707
20220714,15795
20220715,15709
20220719,15839
20220720,15899
20220721,15950
20220722,15824
20220725,15735
20220726,15816
20220727,15908
20220728,15933
20220729,15845
20220801,15599
20220802,15320
20220803,15476
20220804,15510
20220805,15592
20220808,15975
20220809,15992
20220810,16059
20220812,16037
20220815,16168
20220816,16105
20220817,16291
20220818,16382
20220819,16439
20220822,16432
20220823,16363
20220824,16395
20220825,16385
20220826,16648
20220829,16828
20220830,16743
20220831,16631
20220901,16689
20220902,16601
20220905,16614
20220906,16671
20220907,16881
20220908,17006
20220909,16923
20220912,17095
20220913,17272
20220914,17230
20220915,16933
20220916,16788
20220920,16569
20220921,16672
20220922,16564
20220926,16087
20220927,15837
20220928,15847
20220929,15641
20220930,15577
20221003,15676
20221004,15945
20221005,16072
20221006,16394
20221007,16385
20221011,16124
20221012,15852
20221013,15924
20221014,15906
20221017,15974
20221018,16201
20221019,16407
20221020,16334
20221021,16440
20221024,16475
20221025,15902
20221026,15833
20221027,15626
20221028,15761
20221031,15767
20221101,15778
20221102,15935
20221104,15931
20221107,16248
20221108,16272
20221109,16236
20221110,16147
20221111,15599
20221114,15904
20221115,16100
20221116,16287
20221117,16098
20221118,16099
20221121,16054
20221122,16190
20221124,16042
20221125,16186
20221128,16123
20221129,15981
20221130,16388
