,date,dif
543,20200331,0.36605779610924255
544,20200401,0.3723373396003756
545,20200402,0.3797701724547645
546,20200403,0.38076265397949316
547,20200406,0.3821560013289732
548,20200407,0.3988655620372867
549,20200408,0.3991670627362106
550,20200409,0.40310176598029035
551,20200410,0.3987481565437936
552,20200413,0.3971065602785976
553,20200414,0.39829674679359567
554,20200415,0.388248194559597
555,20200416,0.3848482961881553
556,20200417,0.38192651078789297
557,20200420,0.3830576792417135
558,20200421,0.3835167155231612
559,20200422,0.38118033423185166
560,20200423,0.3588052673606188
561,20200424,0.34759054810796064
562,20200427,0.3434527097600051
563,20200428,0.33167252593528307
564,20200430,0.2921841599042943
565,20200501,0.27829061200075267
566,20200507,0.2322183636700595
567,20200508,0.22452401518247284
568,20200511,0.17128312334674212
569,20200512,0.1531995058337372
570,20200513,0.1344753279582976
571,20200514,0.10003556246985529
572,20200515,0.09457549335449789
573,20200518,0.08979093140638603
574,20200519,0.09132840214572473
575,20200520,0.08986874380542884
576,20200521,0.0839072109213404
577,20200522,0.07651682328588406
578,20200525,0.07621415194022528
579,20200526,0.07480495413029828
580,20200527,0.05991712514940763
581,20200528,0.05969674383364236
582,20200529,0.05647303905057227
583,20200601,0.0543276833311921
584,20200602,0.05509378037606884
585,20200603,0.05595766635737474
586,20200604,0.05753693932412618
587,20200605,0.055481956025214274
588,20200608,0.058039526202275135
589,20200609,0.05658973140285475
590,20200610,0.054477123576420934
591,20200611,0.05506103037087298
592,20200612,0.06249194927920626
593,20200615,0.066350627303931
594,20200616,0.06896313803924614
595,20200617,0.06878218180643965
596,20200618,0.06679660804939565
597,20200619,0.06657191908523817
598,20200622,0.05917626698956134
599,20200623,0.05576759114088605
600,20200624,0.054137036727777005
601,20200625,0.05492608702293634
602,20200626,0.05207187242902797
603,20200629,0.05184562650950463
604,20200630,0.05161441690981342
605,20200701,0.05189149689790343
606,20200702,0.04711582184985614
607,20200703,0.0473293803010168
608,20200706,0.047384844386377786
609,20200707,0.04793574461353181
610,20200708,0.04723260141014467
611,20200709,0.046886862563108075
612,20200710,0.0455452328588595
613,20200713,0.04539818023269078
614,20200714,0.04485752537808631
615,20200715,0.04460348533379596
616,20200716,0.043555434203274276
617,20200717,0.04096624743857287
618,20200720,0.03881838591975402
619,20200721,0.038973134294190595
620,20200722,0.036306287665886644
621,20200727,0.037940529327426774
622,20200728,0.03761993409540007
623,20200729,0.03529333378768126
624,20200730,0.026370114012976488
625,20200731,0.022964685315162083
626,20200803,0.020011779095881616
627,20200804,0.019572560023346074
628,20200805,0.01945508892396406
629,20200806,0.01922563426591551
630,20200807,0.018496540856722022
631,20200811,0.019544512878116996
632,20200812,0.01957097861282231
633,20200813,0.01882768808773786
634,20200814,0.018528609466663445
635,20200817,0.017096689346864133
636,20200818,0.016851046167762392
637,20200819,0.016537182904178695
638,20200820,0.016206821415426013
639,20200821,0.01643689273540287
640,20200824,0.01625091885621892
641,20200825,0.01616792297264376
642,20200826,0.01580020176191395
643,20200827,0.0158189270036331
644,20200828,0.015572706813629617
645,20200831,0.01505627223213772
646,20200901,0.0156320907629717
647,20200902,0.015621342012067805
648,20200903,0.016010747755397584
649,20200904,0.01691715721205268
650,20200907,0.017189726278217472
651,20200908,0.01688401031561909
652,20200909,0.0178650415666699
653,20200910,0.01672940280247939
